Australia,Brazil,China,Germany,India,South Africa,United States
23704.58881,176529.904,1645546.327,72040.025,1249695.025,116136.6417,596411.1541
23744.78708,175014.4451,1706434.049,73622.95286,1247471.577,116636.642,596491.8994
24188.41126,175132.7015,1673536.0,73500.90963,1245581.818,115290.3091,592094.0655
25221.94433,176219.278,1684196.876,72329.53696,1218611.599,114031.4097,586267.8752
27079.40259,176089.8397,1711937.672,70299.31918,1206314.818,113977.6046,581881.1786
29387.85325,174176.6845,1717986.769,70141.23838,1193972.934,115295.0651,582339.1993
32269.87941,173988.9404,1714190.418,72032.75691,1164985.4,116423.4265,589829.0209
34203.77285,180275.6597,1707047.815,76704.61995,1135190.525,117112.6067,613221.4879
34778.18418,190573.8308,1637571.047,77307.56798,1135223.093,116920.2525,625047.8884
34303.97157,190519.2516,1608571.847,75173.78002,1107462.271,119634.3472,613949.5877
32714.86092,186552.9235,1654695.698,71293.83517,1060645.603,113384.509,602652.208
30631.15705,181458.4581,1668615.822,68207.32269,1024265.228,107330.0037,587538.9174
28788.01457,175662.1808,1630208.657,66582.90619,981920.2701,99834.97098,564022.5482
27501.3531,169087.0106,1541721.638,63165.69594,937654.9879,94550.05269,550050.8289
26058.63367,162366.196,1441316.952,60274.21035,897565.9159,91940.65964,530589.8221
24660.35343,157521.5682,1389312.048,57984.76428,872293.5406,90489.84402,518926.3044
23895.58066,153204.2564,1338546.872,56717.69519,851846.4009,90403.0483,512019.7979
23744.22295,151006.9692,1296104.754,55936.98196,847264.0006,90620.35652,509252.1835
24322.93979,144586.4185,1264504.858,56108.08474,866828.1972,92871.26649,510116.7149
25701.78586,138738.4354,1253757.745,55979.37911,932186.9305,96765.31442,519423.3055
26923.96233,140117.4678,1281833.596,55678.66219,1008541.486,101085.5679,535984.4427
26953.4924,143194.0969,1328123.483,57666.48282,1103876.154,105849.2463,554323.3684
26473.55459,146257.7893,1414642.086,61528.5603,1164716.007,110542.5254,571172.6827
25421.24236,149168.4687,1555361.015,65164.11587,1218243.921,112279.1754,581981.4141
24425.2208,151567.2821,1641894.017,68421.12546,1250338.041,113109.5135,584740.6755
23788.61142,151965.8749,1701824.524,70998.56931,1242338.501,113438.4906,581118.2748
