Australia,Brazil,China,India,South Africa,United States
26001.41903,73602.064,695382.7508,184311.04,51695.169,530590
24524.3696,75904.158,761362.3299,191104.17,52742.848,528995
23561.3897,76041.152,801530.1535,196021.17,53226.421,522443
23001.47888,74911.309,829357.3929,194022.46,53619.807,511717
22627.13449,77992.021,813679.7931,191758.44,53277.49,501286
22611.85163,79632.846,818037.8963,185594.33,53076.85,492701
23002.09421,79637.386,830918.6829,181854.59,53047.034,487095
24279.5307,78491.143,833808.6069,180727.08,53347.239,486596
25790.77706,73583.724,832277.0955,176945.15,54024.225,495641
27827.09667,70938.873,829799.875,172426.02,54290.88,520092
28813.37073,74653.027,797956.5763,173330.94,53985.021,539081
29216.07751,76004.928,784536.5625,170801.27,55720.269,540475
28626.29978,77062.169,805433.2659,163313.34,53744.877,533128
27517.43811,75463.452,811627.353,157633.9,50063.21,517670
26479.63821,71971.578,794119.7194,151336.75,46959.603,494735
25807.56805,68244.63,753880.1195,145046.4,44840.767,474765
24755.82077,64610.03,703321.2364,139248.54,43772.11,463698
23483.25211,62594.219,678699.547,135507.37,42815.481,457583
22645.29278,61619.339,655120.2808,133005.46,42640.497,457001
22353.24169,61328.399,635543.6528,132486.59,43053.646,459404
22598.61503,61294.667,621090.381,135485.05,44409.855,469939
23082.72637,62002.113,616255.0498,144186.88,46155.383,496180
23124.68011,67255.285,629885.9485,158206.22,48056.013,536279
22248.90533,72677.722,651811.77,174123.94,50009.082,560297
20668.3367,75516.625,691535.4334,184398.97,52277.15,557521
19441.272,77447.882,756358.1197,190611.58,52926.896,543675
18509.43432,77264.669,796249.6307,192787.07,52939.578,528798
18458.5368,75769.197,824030.4685,190134.67,53470.211,514083
18188.9679,78645.609,809313.2535,187168.31,53897.183,501273
18684.48858,80299.013,813791.9368,180848.02,53791.646,492442
19673.95236,80345.939,825886.8531,179087.77,54091.368,486309
21369.69693,79086.888,828622.5218,177995.74,54586.208,485816
24312.1075,73917.979,827053.8562,175105.5,54973.062,496026
27005.12195,71719.242,824578.5716,168985.72,54846.955,522344
28196.99006,75484.538,793672.5276,171282.32,55267.274,544562
28431.75119,76316.066,780036.6417,169027.52,57202.097,546967
28135.46464,77214.025,801028.7953,160896.09,55313.055,541107
27105.59308,75161.257,807201.8107,155162.92,51512.325,525561
26184.10079,71314.418,789780.5503,149693.44,47675.433,502642
25450.14539,66588.282,749424.6837,143658.02,45422.224,482448
24265.50983,63481.327,686090.497,138154.52,44608.107,470370
23095.88562,61528.468,664158.6683,134874.47,44071.602,463976
22311.52079,60563.474,643192.3577,132531.31,43727.967,462710
21979.97146,60390.44,627752.0009,132081.77,44006.272,465067
22188.99038,60637.562,619581.6771,134707.51,45388.986,475808
22455.0373,61628.488,624464.2728,142258.37,47267.529,501146
22535.98372,66824.762,655410.8939,152187.42,49001.796,540635
22153.01255,72131.162,707368.7464,165958.2,51317.211,562020
21507.45724,74688.678,713214.1778,177192.28,53945.27,556803
20978.45039,76051.539,732999.54,186499.64,54592.839,538562
20320.71166,75563.582,757405.4482,189605.96,55529.715,523495
20396.61671,73645.577,777909.6885,187284.61,55085.097,508714
20435.45678,76215.311,754321.2431,185141.07,54758.83,495264
20991.6983,77916.635,732866.9792,179478.39,54168.898,486361
22324.25943,77842.359,741089.8199,174062.52,54168.58,480454
23865.25393,76834.771,750667.9665,170414.09,54302.633,480051
25637.42699,72662.842,768219.902,164881.19,54179.016,488446
28036.48794,71436.213,808146.3854,159126.42,53781.783,510760
29207.30876,74632.685,836207.98,161728.6,53669.144,528136
29466.65129,74964.205,846119.3073,160821.39,56046.014,526427
28780.09878,75244.697,822800.5022,153715.45,54528.062,516381
27568.06392,73007.681,803874.1598,147815.81,51265.627,499409
26346.85074,68878.235,775503.5838,142473.46,48210.725,472605
25512.90408,64972.746,730173.0144,137043.78,46139.064,450494
24394.65717,62019.736,698329.2614,132217.88,45023.192,435805
23332.31914,59998.317,674743.2244,128490.62,43950.067,428816
22753.73065,59277.111,652057.7799,126436.68,43138.332,424671
22720.00119,59328.582,635280.6055,125972.16,43183.715,424852
23599.44499,60116.648,626235.4119,129624.05,43488.916,432886
25400.72877,61120.576,631194.0489,140125.2,44451.388,456870
26906.35111,66171.594,664005.8063,154769.62,45654.139,494527
26913.37804,70842.64,718882.3974,173663.41,47906.532,515066
25536.07694,73000.129,724639.3993,183789.04,50584.338,512193
24199.27471,74509.983,745552.7019,190416.9,51360.025,501156
23924.66516,74185.004,772082.1135,193162.31,50921.072,490743
24004.76539,72087.375,794180.1032,191900.77,50858.139,480358
24005.33944,74192.576,769112.6412,188773.2,50548.093,470842
24368.42072,75494.329,746717.5968,182403.93,49692.215,465018
25718.41767,75582.869,755508.7061,178527.93,49248.138,462328
27850.18743,74567.067,765669.6367,177070.84,48901.137,460068
30649.29283,71321.186,784335.9227,173395.77,48929.923,468369
32656.33219,70541.553,826750.2884,168462.35,49203.114,485714
33602.52732,73165.989,856636.9286,170711.84,50274.124,499041
32996.24,73475.842,867514.017,169684.79,52859.144,496774
31840.74151,73677.887,842655.222,161111.89,51600.59,487399
29937.6325,71164.239,822609.4145,154472.85,48268.191,470511
28331.46402,67338.762,792186.5986,147862.1,45465.165,446563
27254.29685,63261.198,743737.8841,141700.4,43091.391,425075
26007.41743,60160.095,732944.0255,136882.77,41645.073,409786
24776.99563,58271.685,705256.2778,133053.93,41028.836,401769
23839.90986,57529.339,678235.9325,130886.19,40531.046,399155
23712.77622,57636.98,655602.5269,130301.62,40557.165,400495
24451.95512,58729.101,638831.5957,133027.68,40556.089,407625
26076.10196,59809.331,633069.7903,141364.09,40670.165,426721
27452.6609,64770.651,648127.0871,154734.43,41831.104,463425
27851.25426,69436.262,672381.6861,170484.59,44372.012,485622
26922.21955,71935.847,718245.1046,178252.83,47454.181,485826
25837.92515,73567.91,792361.1097,186075.31,49702.822,478155
25226.54684,73395.093,838310.9257,189738.6,50038.076,469447
25400.0765,71851.101,869893.3751,188525.46,50044.7,460166
25345.21302,74185.21,853430.7987,184615.33,49579.11,452219
26109.53966,75607.821,860505.2858,178405.81,48979.089,447128
28465.32172,75332.832,874484.377,176196.44,48235.492,443426
30750.49703,74142.296,877026.6971,175106.93,48308.007,442358
32792.84757,71086.087,874795.1166,172240,49173.076,446967
33941.38436,69995.775,870009.6322,167307.95,49499.742,461425
33896.65375,73276.316,833212.1717,171014.9,49958.364,470704
33324.49069,74145.489,818196.6122,169141.19,51338.412,466289
31949.08108,73834.029,843247.1254,159742.03,49251.149,457921
30024.17257,71422.062,850743.5214,153355.79,45495.039,445891
28347.696,67921.609,830879.5359,146553.27,42689.945,429548
27253.01777,63956.773,784820.5812,141114.97,40519.876,412760
26072.60263,60822.922,744162.1881,137240.32,39562.731,398454
24816.71871,58875.284,715945.6335,133728.02,39140.125,389690
24007.80339,57579.92,688578.3293,131484.98,38907.376,385360
23993.97956,57071.098,665637.3004,130484.08,38668.962,384737
24683.78131,56099.171,648608.7598,132080.28,40087.399,387235
26329.36347,54588.007,642751.116,139665.47,42502.107,397480
27437.06692,57322.82,657936.8613,152454.13,44701.239,413921
26966.93518,60652.89,682403.833,168343.1,47234.793,430224
25855.46544,63004.648,728692.1393,177386.34,50320.259,442250
24813.28745,64256.129,803357.7292,186831.73,52208.936,447345
24357.21,64871.814,849962.7802,190427.65,53431.221,445126
24639.83323,64262.793,881903.4581,188517.22,53643.726,439317
25776.40526,64269.018,865657.5215,185618.52,53374.448,431708
27125.89857,64673.599,873210.7536,180056.22,52678.736,425007
28549.94017,64676.652,887028.8779,178107.63,52804.649,419916
30819.04571,64922.369,889363.9552,175936,53453.784,418663
33522.3664,65188.024,886989.5212,170613.3,54029.431,424632
35294.91362,68038.068,881924.7446,166015.16,53998.739,440450
36067.81093,72502.893,844734.029,169139.71,54271.487,453118
34947.98089,72649.291,829369.7147,167025.39,55423.697,451204
33388.78057,70215.483,855044.4451,158795.14,53183.471,444571
31244.291,67460.912,862862.9426,151341,49400.215,434314
29327.49409,64622.671,842816.1283,145957.51,46276.686,419753
27936.05731,61371.691,796182.215,140998.78,43746.257,403929
26469.26724,58711.153,749100.7279,136843.68,42216.352,393740
25004.00334,56575.666,720452.7485,133681.68,41436.88,386126
23928.17725,55123.985,692866.9067,130847.47,41200.706,382839
23720.86537,54144.49,669759.8742,129531.6,41237.278,382310
24002.76835,52477.777,652587.3564,131625.19,42298.248,385116
24520.51558,50160.521,646672.552,140188.59,44799.857,392508
24330.70008,50959.895,661676.7586,152458.42,47282.82,405890
23674.78374,52713.096,686138.4591,164082.01,49559.787,420487
23057.26037,54552.793,732838.327,169391.9,52094.198,430820
22409.4287,56071.371,808089.4462,176979.97,53027.27,430851
22122.08008,57432.719,855096.0266,178807.57,53215.096,425678
22608.61386,57497.791,887406.0151,176067.44,53400.839,419644
23229.51189,57707.795,871180.609,171625.22,52880.22,415090
24911.26274,58161.46,878931.1206,166193.65,52656.836,411800
26795.89454,58889.796,892806.2305,161830.44,52787.171,410483
27985.03125,59874.442,895090.0969,158167.95,53112.932,411168
30816.73882,61532.077,892539.1991,153377.6,53577.628,421614
32753.13495,64944.255,887356.5416,149334.94,53515.678,441767
33612.31622,68951.686,849898.3715,153766.4,53643.901,459674
33235.07793,70305.037,834144.9262,154435.21,55634.863,460222
32060.0309,69878.433,860098.7992,147087.94,53502.226,452091
30126.94094,68696.596,868374.4311,141417.19,49445.035,437296
28628.44534,66213.851,848249.2702,136198.04,46570.022,417816
27477.1841,63197.002,801324.5499,132251.04,44356.323,400989
26205.83888,60616.725,747012.2668,129201.64,42865.549,389145
24974.74458,58783.437,718375.8418,126089.65,42328.553,382589
24112.78788,57754.59,690951.0028,124180.26,42087.58,380861
23976.56107,57544.365,667990.7368,124127.86,42358.644,382202
24589.68614,58074.585,650933.8014,126309.49,43709.318,390806
26012.20695,59149.612,645021.9624,134278.95,46154.901,416339
27559.17665,64700.522,659906.3154,147792.09,48332.448,455775
28182.786,71253.228,684311.5533,164625.26,50569.403,479879
27642.49043,74924.554,730314.5578,176686.61,53242.476,481129
26944.7915,77383.218,805061.7314,187729.02,53908.379,475058
25653.98266,77829.149,851771.4738,191359.58,53641.84,468473
25107.49317,76665.444,884235.2419,189212.96,53160.381,461133
25581.2567,79780.838,868387.5379,186187.93,52574.44,454780
26790.63982,81726.05,875642.0177,179452.37,52279.112,451269
28219.91327,81800.73,889333.8696,174852.01,52415.797,448113
30382.75907,80711.732,891741.5126,172777.31,52634.142,445721
33113.79264,75916.314,889179.8425,167990.02,53689.179,454096
34546.51279,72890.804,884521.3068,162359.18,53488.2,472098
35027.50546,76637.987,847743.8525,167133.61,54006.596,488158
34685.17497,77991.18,831891.3704,168259.54,54956.888,487859
33365.227,78867.403,857718.3993,159271.45,52205.707,478738
31364.67192,77217.227,866141.3114,152311.02,48274.52,461678
29674.26455,73246.548,846017.3041,146919.74,45177.537,438178
28381.69054,68748.868,799302.8708,142273.82,42625.608,418332
26806.81997,65315.147,740551.1062,138114.63,41629.202,404587
25257.17758,63340.443,712181.1969,134746.87,40998.476,397656
24156.25032,62031.931,685043.3608,132359.32,41074.515,396102
23851.90978,61709.594,662246.4463,131761.6,41514.103,398108
24024.90788,61809.527,645335.9106,134023.1,43194.037,407062
24448.50329,62441.589,639499.2221,140738.03,45503.136,429354
24789.15943,67840.137,654311.7505,151867.68,47813.023,467946
24637.7432,73856.527,678572.8141,166529.12,49915.531,491368
24340.12456,77291.113,723855.2454,176344.07,52672.189,489377
24208.6202,79487.435,797893.135,187347.01,53785.758,480021
24367.78741,79405.477,844273.043,192370.24,53435.827,473097
24936.34767,77796.397,876644.246,190477.19,53465.05,466705
27067.8621,81089.041,861350.8268,186280.37,53052.657,460993
29593.02503,82922.523,868473.1249,178806.15,52354.358,456837
31051.96181,82854.365,881864.8057,176261.59,52681.072,453192
32543.51057,81447.78,884332.3733,174830.18,53198.26,452716
34301.529,76448.779,881725.9871,170450.56,53818.99,460546
35878.92557,73623.851,877257.5369,164586.43,54688.476,478947
35830.98492,76955.107,840991.7853,166735.69,54999.206,496077
35050.50004,77837.841,825260.9142,166644.28,55930.01,496211
33606.133,78643.736,851043.4789,159234.16,53511.532,488275
31625.13801,77088.482,859500.2668,151835,50064.565,472234
29939.4455,73339.484,839424.61,145830.25,46870.925,448455
28613.27714,69630.532,792902.5233,142384.59,44412.899,427092
27156.01344,66497.793,714634.6495,137722.1,43051.337,416373
25663.74957,64233.878,690081.4744,134200.49,42665.097,409997
24802.68911,63092.069,666692.5323,131815.02,42511.118,407374
24501.4008,62635.567,649640.0221,130907.93,42582.679,408979
24548.04658,63059.114,640752.9896,133079.83,43847.881,417738
24813.84425,63800.783,646182.7502,138764.5,45685.474,440547
25034.29998,68953.984,680878.313,144846.29,47995.593,480122
25107.18658,74795.039,738013.9405,155740.14,50447.566,501920
25750.29008,78033.119,745322.1129,167476.74,52763.624,500674
25325.21627,80113.105,767017.1176,176380.24,53694.702,490817
25563.02308,79812.83,794022.0597,179970.02,54345.796,480598
26737.77456,77812.514,816498.3723,180095.14,54344.93,471127
27569.91489,80775.964,790268.0422,177639.14,53534.901,463717
28356.0111,83027.461,767416.0158,172168.65,52145.276,459441
29939.12435,83045.185,776598.1332,166957.41,51638.269,457747
31574.69166,81985.09,787162.8195,162790.16,50790.622,459671
32760.58028,76689.719,806599.7577,158423.91,50966.019,469210
33417.07989,74147.566,850786.7168,152675.4,51420.265,488898
33322.09492,77923.16,880889.9549,154363.1,51446.383,505355
33008.34844,78387.022,892559.9469,156251.01,53666.312,504729
31825.41099,79315.047,867069.9038,148521.06,52561.114,496369
29888.50936,77293.16,845789.9723,142250.48,49029.52,479060
28183.94262,73850.628,813871.7356,137457.66,46144.875,455403
27077.54992,69655.577,763891.396,133462.92,43703.748,434383
25864.03563,66602.841,725227.3096,129483.77,42867.13,421180
24613.85365,64378.923,698681.0167,126246.62,41942.816,412878
23910.69668,63274.702,673153.7837,123620.91,41663.932,410682
23805.96216,62995.969,654619.5343,122634.45,41666.295,412984
24654.11934,63398.602,644384.2894,124586.65,42249.975,421783
26786.53623,64217.133,649080.0567,130453.77,43338.92,444509
29144.34123,69389.309,683497.3471,140951.57,44607.949,483655
30141.32233,75252.493,741100.3594,157378.04,46765.03,505339
29730.70219,78422.897,748775.6834,166535.36,49281.948,501866
28586.15303,80718.66,772208.4762,175940.18,50568.178,492188
27978.05202,80552.17,801433.3474,180970.3,50252.017,481826
26705.34207,78828.727,825708.492,180528.52,49620.566,471868
27329.17245,81841.18,799365.0622,178454.29,49291.065,463106
28333.79269,83603.047,774832.6818,172035.38,48479.825,456863
29511.35271,83073.441,783920.4715,170760.26,48078.583,453034
30657.13171,81953.315,794686.9191,168812.56,47900.724,455115
32358.4991,76345.379,814663.5726,165297.13,48481.596,463374
33291.97695,74462.658,860793.0481,162169.29,48833.994,482176
33415.02649,77836.382,891964.207,165471.1,50293.731,499026
33014.24381,77811.77,905059.3883,166026.44,52638.737,499510
31809.37162,78454.541,878709.1238,158591.4,50982,491416
30085.33311,76765.654,856587.5037,151354.71,47307.953,474880
28464.72827,73593.75,823166.1385,145303.46,44368.194,450986
27329.95419,69606.338,770893.2682,141495.35,42263.193,429640
26014.36049,66511.458,727069.1932,137542.8,41390.13,414886
24686.74434,64513.426,701021.4215,134017.67,40489.021,406580
24012.95091,63218.235,675838.5049,131628.21,40389.48,403009
23873.86739,63093.011,657575.0788,131330.19,40326.668,403494
24751.43318,63556.88,647411.3295,133740.91,40772.32,411111
26850.30904,64311.045,651799.3079,140581.98,41124.158,432000
28807.57531,69020.031,684981.4841,151564.84,42378.407,469197
28869.06769,74694.023,741255.1536,165768.1,44783.462,490834
27485.9061,78168.626,749080.3927,174123.06,47711.101,490669
26681.19533,80228.576,772559.0356,181651.4,50160.55,484293
25878.64292,80189.199,801334.1082,185614.02,51050.001,477386
25401.43499,78723.166,825432.3918,186472.48,51309.544,468816
